text,label,id
"@AslamChopdar11 @DrDeependra111 @Rajrm011 जो लोग असलम भाई को गाली दे रहे हैं, वे या तो कुपेन के कुत्ते है या फिर वो हरामी है,  हमें असलम भाई जेसा नेता चाहिए जो कभी दोहरा नकाब नहीं रखता हो",HOF,7305
"@FDMLVMW Nah by the time I left i could only take a few steps with someone RIGHT behind me. Next time I go back though, boot to cunt methinks",NOT,7306
"हम आतिशे सोज़ां में भी हक़ बात कहेंगे, कुंदन  की  तरह  दहर  में  ताबिंदा रहेंगे ! तारीख़ बताती है कि हर दौर-ए-सितम में, हम ज़िन्दा थे,हम ज़िन्दा हैं,हम ज़िन्दा रहेंगे ! ~अज्ञात  #JusticeForShahabuddin https://t.co/6la7QLbNve",NOT,7307
"#HollyWilloughby really said she feels left out because she got no side effects from the #CovidVaccine What a fucking airhead ðŸ˜¤ bet the ppl who died after it would take her place, stupid bint. #ThisMorning",HOF,7308
@narendramodi get the fuck down from your post. #ModiResign  #ModiKaVaccineJumla  #ModiHataoDeshBachao  #Modiwave  #ModiGovtSeNaHoPayega  https://t.co/0uHwy8yZgx,HOF,7309
@KekkanOkami ❝I'd better be.❞  Chuuya said playfully. He leaned his head against them once again and shifted a little closer.    ❝I'd hate to bloody my knuckles on some background bastard getting too touchy with my fluffy.❞,HOF,7310
अगर जिंदा हो तो जिंदा होने का सबूत दो!! ट्वीट को रीट्वीट करो!! सच लिखो चाहे कम लिखो !!  #JusticeForShahabuddin,NOT,7311
@MichaelKugelman #Modi 's lapdogs are worse that Trump's White Supremasists . Indias bad luck #ModiMustResign  #ResignPMmodi #ResignModi  #OxygenShortage,HOF,7312
जो शहाबुद्दीन के साथ हैं वो इस ट्वीट को रीट्वीट करें और इस हैसटैग पर ट्वीट करें #JusticeForShahabuddin @uk_989  @Faisalimam_1  @Mohd__Fareed  @Haseena79360293  @Salman_BaBa_1_1  @TanveerAhmad__  @TabishRaza77  @MBA313_MBA  @D1Zakh  @NasirRampur  @_S_P_Khan  @Shamshe02630539,NOT,7313
TUCKER CARLSON SHOULD NOT BE ALLOWED ON TV. HE WILL CAUSE PEOPLE TO DIE BECAUSE HE WANTS ATTENTION AND MONEY. COMPLETELY DISGUSTING! #CovidVaccine #GetVaccinated #VaccineForAll #VaccinesSaveLives #stupiditykills #TuckerCarlsonMustGo,HOF,7314
@sssingh21 Loss of words....not able to react to this..Heart goes out to the kid and we have so many such cases around us...#chinesevirus has ruined everything😢😢,NOT,7315
आज कोविड-१९ लसीचा पहिला  डोस घेतला. Today I administered the first vaccination dose. #BreakTheChain @OfficeofUT @AUThackeray  #CovidVaccine https://t.co/Q8mww0XX8X,NOT,7316
"What the hell,,,,,, #COVID19 #CovidVaccine #COVIDEmergency2021 #Corona #Corona2ndWave https://t.co/ETOg72VUb4",HOF,7317
इन तबलीगी जमात वालो ने देश का बेड़ा गर्क कर दिया हैं #CoronaBomb #islamophobia #CoronaJihad #Islamophobia_in_india #islamophobie #SadanandTemple,HOF,7318
#नरेंद्र_मोदी_ग्लोबल_पप्पू #Resign_PM_Modi  plz tweet .... make it in trending,NOT,7319
"@Herooflight64 "" Shit.. ""  He looks down at Gaiden.  "" I'm going to have to carry you..""  He picks him up bridal style, galloping through the trail quickly.  ""...Keep holding on.. """,NOT,7320
@RoflGandhi_ @varungrover @TeamDeepender @cmohry मोदी तुम इस्तीफा दो हम तुम्हारे साथ है #ResignModi  #Resign_PM_Modi  #ModiHataoDeshBachao https://t.co/spsvPTov8W,NOT,7321
पूतिन ने स्पुतनिक की तुलना AK-47 राइफल से की  #Russia #VladimirPutin #Sputnik #CovidVaccine https://t.co/QjOJWGeQJ1,NOT,7322
Wouldnâ€™t be a summer without Robbie Weston coming out with bollocks rumours acting like heâ€™s the most ITK bloke on the planet,HOF,7323
अबकी बार 300 पार इसलिए नहीं किया था कि ऐसी बीभत्स हिंसा देखनी पडे। भारत माता की भी आंख भर गयी होगी यह दृश्य देखकर। मन की बात छोड़कर मन का काम कीजिए भगवन🙏.   जिन्हे नाज है हिन्द पर अब वो कहां है।  #BengalBurning #BengalViolence #BengaliHindus #,NOT,7324
Whoever is playing Plague with the premium pack knock it the fuck off!,HOF,7325
"अपने तड़पकर मर रहे हैं, न अस्पताल है न ऑक्सीजन, क्योंकि सरकार घमंड में है : रवीश कुमार #ResignModi  #spinelessmodi https://t.co/fVF7Yibj1x",NOT,7326
@RagingLibNana Is that damn thing for real?! JHC😫,NOT,7327
"@shimadrish Did they give it for free or did they even bothered to give it at a concession price , a BIG NO!!! So better stop praising , a machine worth of 10-12k is being sold at 18k during such tough situation which is created by China himself #chinesev",NOT,7328
@dkkbsr यह भारत का दुर्भाग्य है कि भारत में ऐसे नेता और ऐसे अधिकारी है जो इन अवैध मजारों को देख कर भी अनदेखा कर देते हैं @narendramodi @AmitShah @LtGovDelhi @AshwiniUpadhyay लेकिन साधारण व्यक्ति प्लॉट लेकर मकान बनाने लगे तो यह हतोड़ा लेकर पहुंच जाते हैं समस्त कानून लागू हो कर देते हैं,NOT,7329
"@iloveonks Boy the more you think about it, the more it’ll piss you off, just enjoy the illogical action 😭😭😭😭",NOT,7330
"What a unfortunate thing can happen in India, Worlds largest vaccine maker moving vaccine production unit out of India. Because he is getting threats from powerful people of India(Bloody Politicians). #AdarPoonawalla #IndiaCovidCrisis",HOF,7331
Today's #Cowboys Report:  - Cutting a CB? - PFF's Jaylon Smith trade idea? - The Malik Hooker situation explained  WATCH: https://t.co/ww8qjxAB4H,NOT,7332
"कबीर परमेश्वर जी ने अध्यात्म का विधान बताया है। कहा है कि जो स्त्रा भक्ति नहीं करती, वह अगले जन्म में कुतिया का जीवन प्राप्त करके गली-गली भौंकती फिरती है। कोई उसको भोजन का ग्रास भी नहीं डालता।  मानव जीवन में सब भोजन समय पर मिल रहा था। भक्ति न करने से यह दशा होगी। 🙏🙏🙇 https://t.co/9PfZK3EYl8",NOT,7333
@PANKAJPARASHAR_ @Deepak34222156 इस तरह से जानवर भी नहीं करते हैं............ भी बढ़कर है,NOT,7334
"#ModiKaVaccineJumla Now States one after d other to avoid ppl gathering on May 1st, d date of starting vaccination, say that they have no stock of Vaccine. Then why this registration? Modi means buffoonery? In 70 years a Govt was not incompetent like this before. All Jumla.Shame",HOF,7335
